source_row_id,original_material_label,candidate_series,response_endpoint_candidate,source_article_section,source_order_mapping_status,series_evidence
314,SCWB-P,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
315,SCWB-P,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
316,SCWB-P,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
317,SCWB-P,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
318,SCWB-P,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
319,SCWB-P,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
320,SCWB-P,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
321,SCWB-P,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
322,SCWB-P,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
323,SCWB-P,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
324,SCWB-P,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
325,SCWB-P,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
326,SCWB-P,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
327,SCWB-P,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
328,SCWB-P,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
329,SCWB-P,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
330,SCWB-P,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
331,SCWB-P,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
332,SCWB-P,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
333,SCWB-P,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
334,SCWB-P,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
335,SCWB-P,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
336,SCWB-P,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
337,SCWB-P,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
338,SCWB-A,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
339,SCWB-A,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
340,SCWB-A,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
341,SCWB-A,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
342,SCWB-A,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
343,SCWB-A,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
344,SCWB-A,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
345,SCWB-A,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
346,SCWB-A,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
347,SCWB-A,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
348,SCWB-A,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
349,SCWB-A,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
350,SCWB-A,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
351,SCWB-A,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
352,SCWB-A,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
353,SCWB-A,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
354,SCWB-A,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
355,SCWB-A,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
356,SCWB-A,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
357,SCWB-A,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
358,SCWB-A,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
359,SCWB-A,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
360,SCWB-A,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
361,SCWB-A,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
362,SCWB-A,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
363,SCWB-A,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
364,SCWB-A,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
365,SCWB-A,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
366,SCWB-A,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
367,SCWB-A,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
368,SCWB-A,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
369,SCWB-A,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
370,SCWB-A,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
371,SCWB-A,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
372,SCWB-A,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
373,SCWB-A,pH_pattern,Q_e_at_equilibrium_condition,3.2.1,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
374,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
375,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
376,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
377,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
378,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
379,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
380,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
381,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
382,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
383,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
384,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
385,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
386,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
387,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
388,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
389,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
390,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
391,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
392,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
393,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
394,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
395,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
396,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
397,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
398,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
399,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
400,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
401,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
402,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
403,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
404,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
405,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
406,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
407,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
408,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
409,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
410,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
411,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
412,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
413,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
414,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
415,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
416,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
417,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
418,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
419,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
420,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
421,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
422,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
423,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
424,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
425,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
426,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
427,SCWB-P,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
428,SCWB-A,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
429,SCWB-A,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
430,SCWB-A,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
431,SCWB-A,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
432,SCWB-A,dosage_pattern,Q_e_at_equilibrium_condition,3.2.2,source_order_candidate_pending_table_or_figure_confirmation,contiguous workbook block order matches the source article section order and expected triplicate counts; source table/figure row IDs are not available in the XML export
